cos1 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 , 30 , 31 , 32 , 33 , 34 , 35 , 36 , 37 , 38 , 39 , 40 , 41 , 42 , 43 , 44 , 45 , 46 , 47 , 48 , 49 , 50 , 51 , 52 , 53 , 54 , 55 , 56 , 57 , 58 , 59 , 60 , 61 , 62 , 63 , 64 , 65 , 66 , 67 , 68 , 69 , 70 , 71 , 72 , 73 , 74 , 75 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 85 , 86 , 87 , 88 , 89 , 90 , 91 , 92 , 93 , 94 , 95 , 96 , 97 , 98 , 99 , 100 , 101 , 102 , 103 , 104 , 105 , 106 , 107 , 108 , 109 , 110 , 111 , 112 , 113 , 114 , 115 , 116 , 117 , 118 , 119 , 120 , 121 , 122 , 123 , 124 , 125 , 126 , 127 , 128 , 129 , 130 , 131 , 132 , 133 , 134 , 135 , 136 , 137 , 138 , 139 , 140 , 141 , 142 , 143 , 144 , 145 , 146 , 147 , 148 , 149 , 150 , 
44 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.074206 ,  0.171438 ,  0.223937 ,  0.262421 ,  0.29455 ,  0.320166 ,  0.341565 ,  0.360858 ,  0.374705 ,  0.386759 ,  0.392579 ,  0.396606 ,  0.40089 ,  0.405192 ,  0.407155 ,  0.404289 ,  0.401063 ,  0.394406 ,  0.383031 ,  0.369199 ,  0.356602 ,  0.34403 ,  0.325693 ,  0.303364 ,  0.274147 ,  0.241068 ,  0.194645 ,  0.126581 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
45 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.0751905 ,  0.181599 ,  0.243933 ,  0.284961 ,  0.319445 ,  0.347979 ,  0.373077 ,  0.392804 ,  0.410054 ,  0.425087 ,  0.436676 ,  0.446083 ,  0.45164 ,  0.456948 ,  0.462656 ,  0.468533 ,  0.469291 ,  0.4643 ,  0.45894 ,  0.453083 ,  0.446979 ,  0.43826 ,  0.428603 ,  0.417513 ,  0.399638 ,  0.381199 ,  0.356988 ,  0.32971 ,  0.29848 ,  0.261209 ,  0.211402 ,  0.137344 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
46 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.172581 ,  0.241078 ,  0.290505 ,  0.329772 ,  0.362125 ,  0.390459 ,  0.414092 ,  0.43538 ,  0.452641 ,  0.467855 ,  0.481256 ,  0.493576 ,  0.498075 ,  0.502245 ,  0.507765 ,  0.51341 ,  0.516099 ,  0.515668 ,  0.513128 ,  0.510394 ,  0.507328 ,  0.502351 ,  0.495293 ,  0.487054 ,  0.474076 ,  0.459392 ,  0.442676 ,  0.422569 ,  0.399908 ,  0.372693 ,  0.342546 ,  0.310211 ,  0.264017 ,  0.20754 ,  0.118061 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
47 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.133472 ,  0.22292 ,  0.281212 ,  0.32795 ,  0.363918 ,  0.396757 ,  0.424587 ,  0.448925 ,  0.469363 ,  0.487498 ,  0.503092 ,  0.516921 ,  0.528613 ,  0.538546 ,  0.541921 ,  0.544902 ,  0.551987 ,  0.559306 ,  0.56157 ,  0.560756 ,  0.560089 ,  0.559608 ,  0.555969 ,  0.548237 ,  0.540083 ,  0.531983 ,  0.52301 ,  0.511835 ,  0.495162 ,  0.477719 ,  0.457333 ,  0.435078 ,  0.406887 ,  0.376887 ,  0.344516 ,  0.302305 ,  0.251582 ,  0.181034 ,  0.00394789 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
48 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.17793 ,  0.252451 ,  0.307303 ,  0.35447 ,  0.391834 ,  0.42327 ,  0.453302 ,  0.476346 ,  0.497299 ,  0.515924 ,  0.532712 ,  0.547924 ,  0.560301 ,  0.57095 ,  0.579268 ,  0.582308 ,  0.584954 ,  0.593008 ,  0.60018 ,  0.602709 ,  0.603469 ,  0.602396 ,  0.600039 ,  0.596959 ,  0.592938 ,  0.583887 ,  0.573112 ,  0.562849 ,  0.553761 ,  0.543809 ,  0.525563 ,  0.506549 ,  0.486 ,  0.463957 ,  0.434751 ,  0.404155 ,  0.372451 ,  0.331838 ,  0.284265 ,  0.221583 ,  0.115559 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
49 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.0758871 ,  0.204027 ,  0.270864 ,  0.323474 ,  0.370324 ,  0.411377 ,  0.441732 ,  0.470682 ,  0.497151 ,  0.519917 ,  0.540306 ,  0.558458 ,  0.57345 ,  0.587189 ,  0.599181 ,  0.609336 ,  0.61655 ,  0.619344 ,  0.622205 ,  0.630094 ,  0.637325 ,  0.639104 ,  0.639328 ,  0.6383 ,  0.636398 ,  0.632925 ,  0.628622 ,  0.623833 ,  0.614235 ,  0.601914 ,  0.590044 ,  0.580377 ,  0.56948 ,  0.551209 ,  0.531008 ,  0.509925 ,  0.486637 ,  0.457298 ,  0.426789 ,  0.394689 ,  0.354796 ,  0.307684 ,  0.246331 ,  0.152206 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
50 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.102932 ,  0.219495 ,  0.28892 ,  0.343296 ,  0.389788 ,  0.426991 ,  0.458647 ,  0.487381 ,  0.514427 ,  0.537254 ,  0.56011 ,  0.579434 ,  0.595663 ,  0.610216 ,  0.622702 ,  0.633883 ,  0.643968 ,  0.650738 ,  0.653433 ,  0.65658 ,  0.663945 ,  0.670648 ,  0.672106 ,  0.67254 ,  0.671529 ,  0.66926 ,  0.66601 ,  0.661981 ,  0.655708 ,  0.648711 ,  0.637334 ,  0.624887 ,  0.614554 ,  0.604566 ,  0.588893 ,  0.571195 ,  0.55156 ,  0.529438 ,  0.504244 ,  0.475472 ,  0.442256 ,  0.405802 ,  0.365265 ,  0.319906 ,  0.263111 ,  0.172073 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
51 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.111461 ,  0.229301 ,  0.301722 ,  0.357217 ,  0.402086 ,  0.440093 ,  0.472502 ,  0.502621 ,  0.529852 ,  0.551805 ,  0.572416 ,  0.592266 ,  0.610381 ,  0.626637 ,  0.641208 ,  0.654752 ,  0.664896 ,  0.67306 ,  0.680736 ,  0.686882 ,  0.690389 ,  0.697171 ,  0.70002 ,  0.702561 ,  0.702856 ,  0.702147 ,  0.698905 ,  0.694018 ,  0.688557 ,  0.682392 ,  0.675412 ,  0.667602 ,  0.657174 ,  0.646131 ,  0.634117 ,  0.619414 ,  0.603759 ,  0.587623 ,  0.567754 ,  0.545993 ,  0.520993 ,  0.492444 ,  0.457372 ,  0.418914 ,  0.376744 ,  0.328719 ,  0.270164 ,  0.182497 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
52 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.101893 ,  0.230415 ,  0.304683 ,  0.362446 ,  0.409497 ,  0.448969 ,  0.48324 ,  0.515014 ,  0.541906 ,  0.565099 ,  0.586513 ,  0.606222 ,  0.62428 ,  0.640303 ,  0.654879 ,  0.669385 ,  0.683285 ,  0.693421 ,  0.700497 ,  0.70716 ,  0.714273 ,  0.719542 ,  0.723095 ,  0.726058 ,  0.729126 ,  0.729108 ,  0.726597 ,  0.72361 ,  0.719541 ,  0.714877 ,  0.71028 ,  0.702666 ,  0.695832 ,  0.686846 ,  0.677239 ,  0.665283 ,  0.650185 ,  0.635519 ,  0.620151 ,  0.602742 ,  0.581444 ,  0.558619 ,  0.534262 ,  0.504618 ,  0.470694 ,  0.432524 ,  0.386518 ,  0.335243 ,  0.274685 ,  0.181981 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
53 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.0719882 ,  0.222459 ,  0.302088 ,  0.362796 ,  0.411846 ,  0.453401 ,  0.489803 ,  0.523005 ,  0.551228 ,  0.577286 ,  0.600659 ,  0.621561 ,  0.639901 ,  0.656628 ,  0.671493 ,  0.685684 ,  0.699175 ,  0.711215 ,  0.720691 ,  0.727003 ,  0.732934 ,  0.738901 ,  0.74318 ,  0.746989 ,  0.751467 ,  0.75461 ,  0.752789 ,  0.750547 ,  0.749056 ,  0.746995 ,  0.743398 ,  0.739131 ,  0.732842 ,  0.724152 ,  0.715157 ,  0.707655 ,  0.698641 ,  0.682702 ,  0.665401 ,  0.65017 ,  0.633929 ,  0.613794 ,  0.592099 ,  0.569159 ,  0.543429 ,  0.510385 ,  0.475019 ,  0.436802 ,  0.389312 ,  0.336688 ,  0.272402 ,  0.17203 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
54 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.206204 ,  0.293859 ,  0.358146 ,  0.409888 ,  0.453816 ,  0.492314 ,  0.525886 ,  0.55631 ,  0.582832 ,  0.607066 ,  0.629888 ,  0.64973 ,  0.668368 ,  0.684648 ,  0.700019 ,  0.712749 ,  0.724673 ,  0.736229 ,  0.747263 ,  0.753562 ,  0.758365 ,  0.762454 ,  0.765941 ,  0.770731 ,  0.775277 ,  0.778058 ,  0.777547 ,  0.776337 ,  0.775134 ,  0.773344 ,  0.769585 ,  0.764437 ,  0.757908 ,  0.74927 ,  0.739821 ,  0.732413 ,  0.724344 ,  0.709718 ,  0.692991 ,  0.677333 ,  0.661815 ,  0.643426 ,  0.622797 ,  0.600388 ,  0.576791 ,  0.546567 ,  0.513492 ,  0.477398 ,  0.436109 ,  0.387726 ,  0.334596 ,  0.265643 ,  0.151952 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
55 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.177871 ,  0.278107 ,  0.347192 ,  0.403328 ,  0.450126 ,  0.489912 ,  0.525417 ,  0.558142 ,  0.585976 ,  0.611618 ,  0.635114 ,  0.656738 ,  0.675983 ,  0.693584 ,  0.709324 ,  0.723703 ,  0.736704 ,  0.749613 ,  0.76089 ,  0.770126 ,  0.777739 ,  0.782353 ,  0.786115 ,  0.788856 ,  0.79334 ,  0.797233 ,  0.7997 ,  0.800201 ,  0.800079 ,  0.798374 ,  0.795677 ,  0.791892 ,  0.787117 ,  0.781197 ,  0.772556 ,  0.763168 ,  0.755893 ,  0.748123 ,  0.734963 ,  0.718468 ,  0.702826 ,  0.688013 ,  0.670653 ,  0.650271 ,  0.62901 ,  0.606836 ,  0.579571 ,  0.547611 ,  0.513166 ,  0.475561 ,  0.430575 ,  0.382158 ,  0.32399 ,  0.243219 ,  0.121178 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
56 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.13628 ,  0.255635 ,  0.332918 ,  0.392749 ,  0.442431 ,  0.485422 ,  0.522803 ,  0.556192 ,  0.58699 ,  0.613027 ,  0.637602 ,  0.660239 ,  0.680868 ,  0.699534 ,  0.716539 ,  0.731945 ,  0.746218 ,  0.760669 ,  0.772226 ,  0.779392 ,  0.793752 ,  0.800925 ,  0.804741 ,  0.808022 ,  0.810593 ,  0.8144 ,  0.818048 ,  0.82022 ,  0.820723 ,  0.82055 ,  0.818882 ,  0.816483 ,  0.812885 ,  0.808074 ,  0.802044 ,  0.794014 ,  0.785052 ,  0.777817 ,  0.77012 ,  0.757497 ,  0.741888 ,  0.726306 ,  0.711692 ,  0.695345 ,  0.675995 ,  0.655603 ,  0.63374 ,  0.60868 ,  0.577884 ,  0.545479 ,  0.510729 ,  0.469071 ,  0.423487 ,  0.373232 ,  0.310735 ,  0.217166 ,  0.0041936 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
57 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0.0187019 ,  0.22318 ,  0.311198 ,  0.37635 ,  0.430931 ,  0.476022 ,  0.515831 ,  0.551187 ,  0.583427 ,  0.612203 ,  0.63786 ,  0.661394 ,  0.683711 ,  0.703311 ,  0.721681 ,  0.737223 ,  0.751242 ,  0.765306 ,  0.77893 ,  0.788831 ,  0.799692 ,  0.813093 ,  0.820338 ,  0.82579 ,  0.829337 ,  0.832558 ,  0.835234 ,  0.838303 ,  0.839557 ,  0.840254 ,  0.839822 ,  0.838125 ,  0.835717 ,  0.832082 ,  0.827665 ,  0.821985 ,  0.81436 ,  0.80606 ,  0.798975 ,  0.79115 ,  0.778881 ,  0.763648 ,  0.748691 ,  0.73434 ,  0.718466 ,  0.699363 ,  0.679419 ,  0.658763 ,  0.635907 ,  0.606116 ,  0.574665 ,  0.541454 ,  0.502422 ,  0.45936 ,  0.413369 ,  0.358027 ,  0.281797 ,  0.181777 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 ,  0 , 
